0	4992.23
1	4946.23
2	5001.37
3	5012.03
4	4962.3
5	5001.31
6	4964.44
7	4976.6
8	4983.98
9	4995.64
10	4953.17
11	5013.43
12	5006.74
13	5013.34
14	4958.52
15	4920.07
16	4961.25
17	4986.42
18	4992.11
19	4995.21
20	4996.27
21	4960.54
22	4987.53
23	4923.97
24	5006.16
25	4986.7
26	5048.61
27	4929.67
28	4983.69
29	5025.69
30	4961.16
31	4946.78
32	4994.34
33	4980.6
34	4977.51
35	4969.65
36	4946.99
37	5038.89
38	4956.54
39	4982.67
